4897,10.8万,夏娃的时间 剧场版,35.6万,"科幻,机战"
7.7万,16.8万,玛莉亚?狂热 第二季,180.4万,"搞笑,日常"
6313,5.6万,浜虎SD（迷你浜虎）,46.1万,"萌系,校园,奇幻,泡面"
5017,5.6万,漫画少女,77.2万,"萌系,日常,泡面"
1.2万,11.7万,强袭魔女:胜利之箭行动,69.5万,"热血,科幻,战斗"
6902,5.6万,欢乐课程,50.3万,日常
3857,5.7万,东京糖衣巧克力,24.8万,"少女,日常,治愈"
1.5万,27万,今天开始做魔王 第二季,115.4万,"奇幻,神魔,架空,穿越"
3544,5.7万,亚人酱有话要说 （僅限台灣地區）,5.2万,"漫画改,日常,搞笑,校园"
3572,6万,翼神传说,24.1万,热血
3万,117.9万,蜡笔小新 呼风唤雨！夕阳下的春日部男孩,110.1万,"萌系,搞笑,少儿"
1.2万,12.3万,苍穹之法芙娜EXODUS,72.1万,"机战,战斗"
2.7万,5.7万,斗牌传说,185.8万,"热血,智斗"
2.5万,20.2万,彩云国物语 第二季,134.1万,"奇幻,少女,声控,小说改"
2253,5.7万,波子汽水,40.4万,"日常,治愈,游戏改"
2363,5.7万,浦岛坂田船的日常,64.8万,"泡面,原创,校园"
5869,5.7万,魔法少女☆伊莉雅（僅限港澳台地區）,10.2万,"漫画改,魔法,冒险,战斗"
3.4万,22.7万,女神异闻录3 剧场版 #3 Falling Down,189.8万,"科幻,奇幻,校园,战斗"
10.1万,9.5万,怪盗JOKER 第一季,236.3万,"萌系,少儿"
1.7万,6.7万,圣哥传,62.6万,"搞笑,日常"
6.4万,10.5万,宇宙战舰大和号 2199,177.9万,"时泪,科幻,热血"
3477,12.8万,打工小哥！之2！,108.2万,"萌系,治愈"
4092,43.6万,白兔糖 特典,39.5万,"日常,治愈"
3836,5.7万,Happiness!,18.2万,"萌系,日常"
5276,5.3万,CANVAS2 七彩的素描,18.3万,"少女,治愈"
1.4万,5.4万,西洋古董洋果子店,39.6万,"日常,治愈,美食"
2万,117.9万,蜡笔小新 呼风唤雨黄金的间谍大作战,124.7万,"萌系,搞笑,少儿"
9.1万,16.7万,创圣的大天使LOGOS,288.1万,"科幻,热血,机战"
4649,51.7万,偶像大师灰姑娘剧场 第二季,129万,"音乐,偶像,原创"
8870,5.5万,包在小可身上,59万,萌系
2.1万,5.5万,百變小櫻Clear咭（僅限港澳地區）,75.7万,"少女,魔法,漫画改"
6.3万,5.5万,宇宙兄弟,103.1万,"科幻,日常,治愈,热血"
2.3万,19.4万,交响情人梦Finale,109.2万,"少女,音乐"
971,6.3万,吟游默示录,8.5万,奇幻
2179,5.6万,青之花,36.9万,"日常,少女,治愈"
5.2万,7.1万,逮捕令 第一季,110.9万,"日常,少女,热血,职场"
3.4万,59.8万,阿松 SP 赛马轶事,62.4万,"搞笑,日常"
2898,5.6万,龙鸣,48.4万,"科幻,热血"
7358,5.6万,暗夜魔法使,56.3万,"奇幻,热血"
7898,5.6万,不思议美眉,115.4万,"萌系,搞笑,日常"
5246,5.1万,流★星LENS,49.6万,"恋爱,少女"
8356,18.8万,高达创战者 战斗部落（BATTLOGUE）,130.9万,机战
2581,5.1万,记忆沉睡的孩子 奔向天空的摇篮,28.9万,
2.8万,5.1万,逆转监督,108.9万,运动
6115,5.1万,兔丸,54.6万,萌系
1.8万,117.9万,蜡笔小新 呼唤传说！三分钟嘎巴大进攻,109.4万,"萌系,搞笑,少儿"
4019,5.1万,竞女（僅限港澳台地區）,8.7万,漫画改
2.9万,26.6万,精灵宝可梦 剧场版18：光轮的超魔神胡帕,116.4万,
1.3万,19.7万,梦之祭！R,120.2万,"偶像,原创"
1.5万,22.7万,魔法老师涅吉!?,89.6万,"萌系,日常,魔法"
2.1万,48.8万,失忆症  SP,62.7万,"乙女,治愈"
6508,11.7万,强袭魔女 剧场版,51.3万,"热血,科幻,奇幻,战斗"
2.8万,5.2万,雷顿神秘侦探社～卡特莉的解谜事件簿～,149.7万,推理
3.1万,5.7万,英国恋物语艾玛,70万,"恋爱,治愈"
7416,12.9万,对某飞行员的追忆,32.7万,架空
3.1万,5.3万,机动武斗传G高达,101.5万,"热血,机战,科幻"
2.7万,5.2万,凡尔赛玫瑰,54.6万,"少女,历史,时泪"
1.7万,13.5万,马达加斯加的企鹅 第二季,182.5万,萌系
2万,5.4万,魔法骑士,83万,"奇幻,少女,魔法,架空"
1.6万,5.3万,蟑螂娘,81.2万,萌系
3956,4.9万,私立堀镡学园 番外篇,44.5万,"萌系,搞笑,校园"
1.7万,4.9万,武装炼金,63.9万,热血
8.8万,11.7万,现视研 二代目,67.8万,"日常,少女"
1.5万,4.9万,二十面相少女,38.6万,"奇幻,热血"
1922,17.4万,网球并不可笑嘛 第八季,92.2万,"搞笑,漫画改,泡面"
4358,5.3万,一弦定音！（僅限港澳台地區）,24.9万,"漫画改,恋爱,校园,音乐"
1.8万,117.9万,蜡笔小新之动感超人大战泳装魔王,97.5万,
2.7万,5万,棒球大联盟 2,267.6万,"运动,漫画改"
9991,19.1万,我的女神 缤纷之翼,38.3万,"时泪,治愈,奇幻"
3.6万,4.9万,橘子酱男孩,84.1万,"少女,校园"
6624,5万,温泉屋小女管家,59.8万,日常
8.5万,24万,越狱兔 第5季,522.2万,"萌系,搞笑,泡面"
7616,55.4万,网球王子 BEST GAMES!!,77.4万,"漫画改,热血,奇幻,社团"
1.2万,7.6万,罗德岛战记,63.3万,"时泪,奇幻,神魔,架空"
4.3万,11.3万,AKB0048 第二季,268.3万,"科幻,音乐,热血,偶像"
50万,19万,游☆戏☆王 5D's 第三季,1709万,"热血,奇幻,战斗"
5332,13.2万,机动战士高达 THE ORIGIN II：悲哀的阿尔黛西亚,38.7万,"机战,科幻,漫画改"
3602,5万,柴犬阿旺的和式生活,33.4万,"萌系,日常"
1.2万,51.1万,只要你说你爱我 OAD,77万,"恋爱,少女"
2.5万,117.9万,蜡笔小新 呐喊!春日部野生王国,102.4万,"萌系,搞笑,少儿"
2.4万,4.8万,学校怪谈,61.7万,日常
42.8万,72.8万,ULTRAMAN 机动奥特曼（中配）,2602.2万,"漫画改,奇幻,战斗,科幻"
1万,6.2万,乌瑟的穷困生活,87.3万,"萌系,搞笑,日常,泡面"
1522,4.7万,苍之茧,17.4万,科幻
4105,6万,碧藍幻想（僅限台灣地區）,9.2万,"奇幻,游戏改,架空,冒险"
7121,4.8万,分形世界,24.3万,奇幻
1.2万,4.7万,魔女猎人罗宾,40万,奇幻
5315,4.8万,虫奉行OVA,60.9万,
5071,4.8万,弹珠警察,69.8万,"萌系,热血"
8947,4.8万,GO!GO!575,65.5万,"日常,治愈"
4459,4.9万,銀魂（僅限港澳台地區）,43.9万,"漫画改,热血,战斗,搞笑"
1190,47.2万,我们大家的河合庄 SP,110.8万,日常
1937,40.2万,薄樱鬼 番外,24.6万,"历史,声控,乙女"
1.6万,59万,南家三姐妹 夏日假期,57.9万,"萌系,搞笑,日常"
1.9万,26.6万,精灵宝可梦 剧场版2：梦幻的精灵宝可梦洛奇亚爆诞,84万,
7102,56.3万,排球少年剧场版 胜者与败者,91.1万,"热血,运动"
3977,4.9万,独自生活的小学生,113万,泡面
8491,61.1万,BanG Dream! OVA,58.6万,"音乐,校园,社团,日常"
2456,6.8万,棺姬嘉依卡（僅限港澳台地區）,5.9万,"小说改,战斗,魔法,冒险"
1.9万,117.9万,蜡笔小新 呼风唤雨！战国大合战,83.3万,"萌系,少儿,穿越,冒险"
1.6万,56.3万,排球少年剧场版 才能与感觉,93.6万,"热血,运动"
1.2万,4.6万,宫河家的空腹,89万,"萌系,日常,泡面,治愈"
2.6万,14.8万,Classica Loid 第二季,93.8万,原创
7521,47.9万,天体的秩序SP,31.3万,"原创,奇幻,日常,治愈"
3万,121.3万,哆啦A梦 第三季,318.6万,"漫画改,搞笑,日常,少儿"
2.5万,4.6万,怪谈餐厅,58.9万,"奇幻,校园,日常"
7384,18.8万,高达创战者 ?GM的逆袭,94.6万,"热血,机战"
2756,42.9万,在盛夏等待 特别篇,39.3万,"催泪,恋爱,科幻"
2万,10.5万,宇宙战舰大和号2202 爱的战士,206万,
1912,51.7万,偶像大师灰姑娘剧场 第四季（TV版）,84.4万,"原创,日常,偶像,萌系"
1.8万,117.9万,蜡笔小新 呼风唤雨！会唱歌的屁股炸弹,86万,"萌系,搞笑,少儿"
2万,4.6万,神是中学生,39.6万,"奇幻,日常"
2.3万,13.9万,人鱼的旋律Pure,93万,"萌系,奇幻"
1.6万,117.9万,蜡笔小新之布里布里王国的秘密宝藏,74.9万,"搞笑,时泪,冒险"
3928,4.6万,產子救世錄（僅限港澳台地區）,10.9万,"战斗,游戏改,架空,穿越"
7850,4.7万,B-PROJECT（僅限港澳台地區）,24.3万,"乙女,音乐"
3647,45.6万,TARI TARI OVA,33万,"少女,治愈"
2.6万,4.7万,吸血猫,112.9万,"萌系,日常,泡面,治愈"
570,8.7万,欢迎来到加帕里公园 第三季,42.2万,"日常,萌系,泡面,架空"
5639,6万,魔法使的注意事项,27.3万,"奇幻,治愈,魔法"
423,4.4万,魔劍姬！通（僅限港澳台地區）,3.8万,少女
1.5万,117.9万,蜡笔小新之黑暗珠珠大追击,75.2万,"萌系,时泪,少儿,冒险"
5548,4.4万,岩窟王,18.4万,科幻
2.3万,87.5万,滑头鬼之孙 第一季【中文】,202.5万,"热血,奇幻,战斗,声控"
3.4万,42.5万,彩虹小马：小马国女孩2  彩虹摇滚,129.5万,"萌系,少女,魔法"
6.3万,4.7万,蓝宝石之谜,147万,"科幻,热血,冒险"
1.3万,117.9万,蜡笔小新之云黑斋的野心,68.3万,"萌系,时泪,少儿,穿越"
7502,4.4万,到另一个你的身边去,27.7万,"奇幻,科幻,少女"
3309,4.5万,新撰组镇魂歌 二分之一,77.8万,"搞笑,泡面,历史"
1.5万,4.7万,铁胆火车侠 第一季,73.1万,"萌系,热血"
3198,9.9万,战国鸟兽戏画～乙～,82.7万,"泡面,搞笑,日常,历史"
4989,4.5万,Fantasista Doll,23.8万,"偶像,少女"
5803,4.5万,沉默的未知,26.3万,"科幻,热血"
3.4万,7.5万,魔女的考验【中文】,121.9万,"萌系,奇幻,少女,魔法"
1.5万,4.5万,月咏-MOON PHASE-,43.7万,奇幻
5218,4.5万,校园理想乡 学美向前冲！,17.8万,"萌系,搞笑,科幻,声控"
4万,6.7万,铁臂阿童木 2003,141.7万,"时泪,萌系,科幻,少儿"
6597,4.5万,旅街LateShow,42.4万,"日常,治愈,美食"
1858,4.6万,赐予护女神的祝福,15万,"萌系,奇幻"
2040,5.6万,真魔神英雄传 魔神山篇,69.5万,"热血,奇幻,历史,时泪"
1.2万,5万,舞-HIME,37.1万,"奇幻,热血,魔法"
2.5万,4.6万,迷宫塔 ～乌鲁克之盾～,64.9万,"奇幻,科幻,热血,架空"
1.9万,4.2万,近所物语,49.7万,"日常,少女"
2.6万,19.4万,交响情人梦 巴黎篇,88.6万,"少女,音乐"
6622,6.6万,铁腕巴迪 DECODE,42.3万,"战斗,漫画改"
2.6万,15.8万,文学少女 今日的点心～初恋～,55.5万,校园
1.5万,4.2万,地狱天使,31.3万,奇幻
1.5万,26.6万,精灵宝可梦 剧场版16：神速的盖诺赛克特 超梦觉醒,86.5万,架空
3896,4.3万,純情羅曼史 第3季（僅限港澳台地區）,44.4万,
5468,4.3万,仰望天空的少女瞳中的世界,22.5万,"奇幻,科幻,治愈,架空"
5万,13.1万,四驱兄弟WGP（中文）,314.8万,"时泪,热血"
1381,4.3万,虹色DAYS OAD,33万,恋爱
1.4万,13.4万,美妙☆频道,169.8万,"音乐,偶像,原创"
8227,5.3万,魔神坛斗士,85.7万,"科幻,热血,穿越"
4.5万,11万,变形金刚：领袖之证 中文第一季,188.1万,"热血,科幻"
4192,4.3万,幸运逻辑,40.4万,"原创,奇幻,战斗"
1.5万,4.4万,无限的未知,41.9万,科幻
2.2万,61.1万,不才?秋山优花里的战车讲座,188.1万,
9823,4.4万,花田少年史,29.4万,"日常,治愈,时泪"
2780,15.2万,当女孩遇到熊 SP,33.4万,"日常,治愈"
5258,4.1万,月桂树的王子们,37.7万,乙女
2.6万,4.1万,侦探小队KZ事件簿,119.7万,"校园,少女,日常"
4723,7.6万,罗德岛战记-英雄骑士传-,47.7万,"时泪,奇幻,架空,冒险"
2.8万,4.1万,悲惨世界 少女珂赛特,48.5万,"少女,治愈"
1.8万,40.2万,薄樱鬼 第二章 士魂苍穹,36.9万,"声控,历史"
2.6万,44.6万,魔法少女奈叶 The MOVIE 2nd A’s,90.5万,魔法
1654,4.1万,心动的日子,11.5万,"日常,治愈"
4.3万,9.5万,怪盗Joker 第四季,178.6万,"漫画改,推理"
2.4万,4.1万,萩萩公主,52.5万,"奇幻,少女"
8181,9.9万,食戟之靈 豪之皿（僅限港澳台地區）,42.4万,"漫画改,搞笑,校园"
3000,6.3万,怪物弹珠 第二季 前篇,33.4万,"奇幻,战斗"
6259,4.1万,素描簿,20.7万,"萌系,日常,治愈"
4941,4.2万,列比乌斯/Levius,52.7万,"漫画改,战斗,科幻"
2128,16.2万,雨色可可 in Hawaii,48万,"日常,泡面"
7724,4.2万,绝灭危愚少女,33.1万,"科幻,热血"
1.9万,26.6万,精灵宝可梦 剧场版12：阿尔宙斯超克的时空,111.4万,"架空,穿越,冒险"
1.5万,4.2万,蛋黄酱萝莉,34.9万,"萌系,日常,治愈"
6015,4.2万,ONE～辉之季节～,21万,治愈
7.7万,5.1万,暴力宇宙海贼,189.6万,"科幻,战斗,日常"
5207,35.9万,黄金拼图 Pretty Days,28.6万,"萌系,日常,治愈"
1.7万,121.3万,哆啦A梦 大雄的新魔界大冒险之7个魔法师,66.8万,"时泪,少儿,穿越,冒险"
1.6万,53.3万,头文字D Legend3 -梦现-,139.9万,
1224,3.9万,故乡漫游 日本的古老传说 第二季,10万,少儿
3.6万,68.5万,全金属狂潮 TSR OVA 战队长悠闲的一天,123.8万,"小说改,热血,机战,科幻"
1.4万,4万,强殖装甲凯普,68万,战斗
3684,4.9万,摸索吧！部活剧,24.2万,"日常,社团"
3404,11.8万,机巧魔神2,25.4万,机战
9153,14.5万,玉响～毕业写真～,59.3万,"校园,日常,治愈"
2893,4万,键姬物语 永久爱丽丝轮舞曲,25.6万,"萌系,奇幻,热血,战斗"
1.8万,40.2万,薄樱鬼 第一章 京都乱舞,37万,"声控,时泪"
9251,18.8万,高达创战者 TRY 岛上热战,72.5万,机战
1971,20.9万,剧场版「 - Alice in the Garden -」,19万,奇幻
2.9万,4万,湾岸MIDNIGHT,106.7万,热血
1.1万,4万,NEEDLESS,45.5万,"科幻,热血"
2.3万,4万,格林童话剧场【中文】,80.1万,"奇幻,时泪"
8.5万,24万,越狱兔 第2季,522.2万,"萌系,搞笑,泡面"
3962,15.8万,文学少女 剧场版,24.6万,"少女,治愈"
2589,17.4万,网球并不可笑嘛 第九季,110.1万,搞笑
2240,4.1万,神圣十月,27.9万,"奇幻,热血"
1.8万,4.1万,玛德莱克丝,36.3万,
3.5万,3.8万,战国Collection ,68.6万,"奇幻,热血,游戏改"
1.3万,3.8万,光晕：传奇,88.4万,科幻
6385,3.8万,笨蛋男友,44.3万,日常
4166,53万,浪客剑心 （中配）,86.4万,"热血,战斗,历史"
8.5万,24万,越狱兔 第3季,522.2万,"萌系,搞笑,泡面"
1.8万,3.8万,兽王星,34.5万,热血
2902,3.9万,苍之瞳的少女,15.3万,"奇幻,科幻"
1.3万,26.6万,XY：破坏之茧与蒂安希,68.5万,"架空,冒险"
3.9万,19.3万,校园迷糊大王 二学期,116.3万,"搞笑,日常"
1.6万,5.3万,时间飞船24,66.7万,"科幻,原创"
4万,3.9万,每度！浦安铁筋家族,681.3万,"搞笑,日常,泡面"
2.5万,117.9万,蜡笔小新 森林里的暴风雨,101万,"萌系,少儿,冒险"
1.2万,26.6万,精灵宝可梦 剧场版5：水都的守护神拉帝亚斯和拉帝欧斯,55.4万,"架空,冒险"
3895,3.9万,枪神剧场版,40.4万,战斗
6728,3.9万,幕末Rock,20.8万,"搞笑,音乐,偶像,游戏改"
7853,13.2万,机动战士高达 THE ORIGIN V：激战 鲁姆会战,51.7万,"机战,科幻,漫画改"
8万,29.9万,FORTUNE ARTERIAL -赤之约束- OAD,205.4万,"奇幻,日常"
1.4万,50.5万,怪盗基德1412（中配）,186万,"漫画改,智斗,恋爱"
693,3.9万,白砂糖战士,35.9万,少女
1,6.8万,棺姬嘉依卡 AVENGING BATTLE（僅限港澳台地區）,3.6万,"小说改,战斗,魔法"
8.5万,24万,越狱兔 第4季,522.2万,"萌系,搞笑,泡面"
7876,4.2万,读或死 TV,21.5万,科幻
6587,4.8万,Crane Game Girls,57.9万,"日常,泡面,偶像"
7685,3.9万,战国无双,37.1万,"历史,热血"
1493,34.8万,再见绝望先生 Blu-ray BOX化纪念话,21.2万,"搞笑,日常"
1.4万,26.6万,精灵宝可梦 剧场版10：决战时空之塔帝牙卢卡VS帕路奇犽VS达克莱伊,61.8万,"架空,冒险"
1.5万,46.9万,丹特丽安的书架 OVA 荆姬,50.9万,"奇幻,战斗"
2.7万,121.3万,哆啦A梦 大雄的平行西游记,112.7万,"萌系,奇幻,科幻,少儿"
9421,3.7万,弱酸性百万亚瑟王,403.4万,"搞笑,漫画改,架空"
9282,3.8万,拜托了！双子星,33.4万,"日常,少女"
3113,4.1万,再造人卡辛,22.3万,科幻
4.6万,3.8万,魔法护士小麦R,88.2万,"萌系,战斗,魔法"
2072,3.8万,CLAMP学园侦探团,15万,搞笑
2.8万,42.5万,小马宝莉  第五季 (中配）,293.6万,"少儿,魔法,少女"
7604,26.6万,精灵宝可梦 剧场版9：宝可梦保育家与苍海的王子 玛纳霏,51.6万,"架空,冒险"
1.3万,13.2万,机动战士高达 THE ORIGIN VI：红色彗星的诞生,69.2万,"机战,科幻,漫画改"
3001,3.8万,特例措置团体斯特拉女子学院高等科C3部,13.1万,"日常,治愈,社团"
6923,3.8万,科學超電磁砲T（僅限港澳台地區）,59.4万,"漫画改,战斗,科幻,校园"
3907,6.6万,铁腕巴迪 DECODE 第二季,61.7万,科幻
3万,7.5万,魔女的考验【日语】,98.6万,"魔法,少儿"
5988,23.6万,偶像大师,35万,"偶像,励志"
1281,3.7万,瓶诘妖精,8.1万,"萌系,奇幻,治愈"
1.1万,3.6万,BECK,22.6万,"音乐,热血,日常"
7505,58.9万,少女☆歌剧Revue Starlight -The LIVE- #1 revival,42.1万,
6.1万,15.7万,交响诗篇 AO,150.7万,"科幻,热血,催泪,机战"
2241,3.6万,青之六号,16.1万,"催泪,科幻,战斗,时泪"
1.5万,26.6万,精灵宝可梦 剧场版8：梦幻与波导的勇者路卡利欧,52.1万,
1822,3.6万,神灵狩,7.9万,"奇幻,热血"
2.4万,14.5万,玉响～more aggressive～,49.1万,"日常,治愈,社团"
3.2万,13.6万,萌菌物语 Returns,107万,"萌系,日常"
1.5万,3.7万,西蒙 SIMOUN,27.6万,"科幻,机战,架空"
1699,3.7万,七武士,23.8万,"热血,机战"
1216,4.2万,香蕉怪大叔 呐呐~呐 北海妖怪追追追！（第三季）,41万,原创
1.5万,26.6万,精灵宝可梦 剧场版7：裂空的访问者代欧奇希斯,55.3万,"架空,冒险"
7483,118.5万,小加速世界,112.8万,"萌系,搞笑"
1121,16.2万,雨色Convention,38.4万,"日常,漫画改"
3868,3.7万,心之国爱丽丝 剧场版,33.3万,"奇幻,声控,乙女"
7631,23.5万,UN-GO episode: 0 因果论,29.9万,"奇幻,智斗"
5670,58.9万,少女☆歌剧Revue Starlight -The LIVE- #2 Transition,32.2万,"奇幻,战斗,校园,音乐"
4905,17.4万,兔龟 女高网球部外传,65.6万,"搞笑,校园,漫画改"
8987,3.6万,钢铁侠,126.2万,"科幻,热血"
2786,3.5万,實況主的逃脫遊戲【直播中】（僅限台灣地區）,16.8万,"漫画改,穿越,冒险"
2365,8.7万,欢迎来到加帕里公园,82.5万,"萌系,日常,泡面,架空"
7240,26.6万,精灵宝可梦 剧场版14 黑：比克提尼与黑英雄 捷克罗姆,46.6万,"架空,穿越,冒险"
2.5万,3.7万,失落的宇宙,61.8万,"时泪,科幻"
9508,42.5万,彩虹小马 魔法公主特别篇,123.1万,"萌系,少女,魔法"
7377,26.6万,精灵宝可梦 剧场版4：雪拉比穿梭时空的相遇,49.3万,"架空,穿越,冒险"
1371,3.5万,纯情房东俏房客 Again,28.5万,
8462,3.6万,超时空要塞 ZERO,46.5万,"热血,科幻,战斗"
1.4万,26.6万,精灵宝可梦 剧场版11：骑拉帝纳与冰空的花束洁咪,54.4万,
877,3.6万,温泉巡礼,16.1万,治愈
5558,5.2万,快盗天使 BREAK,38.5万,"魔法,原创"
2086,13.1万,X战记 剧场版,19.5万,"奇幻,战斗,时泪"
2700,3.6万,最终幻想：灵魂深处,43.4万,架空
2800,11.3万,金色琴弦～Secondo Passo～,21.7万,"音乐,乙女"
1.6万,121.3万,哆啦A梦 大雄的恐龙,95.9万,"萌系,奇幻,科幻,少儿"
2899,3.6万,AURA ～魔龙院光牙最后的战斗～,22万,"小说改,治愈,校园,恋爱"
1.1万,3.6万,Ｄｒ．ＳＴＯＮＥ（新石紀）（僅限港澳台地區）,74.8万,"漫画改,科幻,冒险,励志"
2.3万,121.3万,哆啦A梦 新·大雄的大魔境-贝可与5人探险队-,80.2万,"奇幻,时泪,冒险"
1.6万,121.3万,哆啦A梦 大雄的秘密道具博物馆,70.2万,"奇幻,时泪,冒险"
4954,8.1万,神枪少女 -IL TEATRINO-,25.8万,"热血,战斗"
1.7万,121.3万,哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,53.7万,"奇幻,时泪"
6009,26.6万,精灵宝可梦 剧场版13：幻影的霸者索罗亚克,50.9万,"架空,冒险"
7724,3.4万,库拉乌幻之记忆,23.5万,"科幻,治愈"
1785,3.4万,剑风传奇 新作（僅限台湾地區）,6万,"热血,奇幻,漫画改"
3695,3.4万,佛兰德斯的狗,12.9万,"日常,治愈"
5945,4.5万,排球少年 烏野高校 VS 白鳥澤學園高校（僅限港澳台地區）  ,17.6万,"漫画改,热血,运动,社团"
2万,3.5万,百万偶像,103.7万,"日常,偶像,泡面"
2678,3.5万,神明之记,106万,泡面
2505,3.5万,异度传说,32.2万,科幻
4719,3.5万,昭和物语,25.1万,"历史,日常,治愈"
1.2万,10.5万,宇宙战舰大和号,46万,"时泪,科幻,热血"
5554,3.5万,无罪的维纳斯,24.4万,"奇幻,科幻"
2.5万,6.7万,铁臂阿童木 1980,67.2万,"时泪,萌系,科幻,少儿"
8.3万,9.5万,怪盗JOKER 第二季,175.5万,"萌系,少儿"
2.5万,3.5万,Da!Da!Da!,123.3万,"少女,时泪"
831,3.5万,小碧蓝幻想！,25万,"漫画改,搞笑,泡面"
7324,26.6万,精灵宝可梦 剧场版6：七夜的许愿星基拉祈,47.7万,"架空,冒险"
